,imdbId,title,releaseYear,genre,actors,directors,hitFlop
0,tt0118578,Albela,2001,Romance,Govinda | Aishwarya Rai Bachchan | Jackie Shroff | Namrata Shirodkar,Deepak Sareen,2
1,tt0169102,Lagaan: Once Upon a Time in India,2001,Adventure | Drama | Musical,Aamir Khan | Gracy Singh | Rachel Shelley | Paul Blackthorne,Ashutosh Gowariker,6
2,tt0187279,Meri Biwi Ka Jawab Nahin,2004,Action | Comedy,Akshay Kumar | Sridevi | Gulshan Grover | Laxmikant Berde,Pankaj Parashar | S.M. Iqbal,1
3,tt0222024,Hum Tumhare Hain Sanam,2002,Drama | Romance,Shah Rukh Khan | Madhuri Dixit | Salman Khan | Atul Agnihotri,K.S. Adiyaman,4
4,tt0227194,One 2 Ka 4,2001,Action | Comedy | Drama,Shah Rukh Khan | Juhi Chawla | Jackie Shroff | Nirmal Pandey,Shashilal K. Nair,1
5,tt0238936,Devdas,2002,Musical | Romance,Shah Rukh Khan | Madhuri Dixit | Aishwarya Rai Bachchan | Jackie Shroff,Sanjay Leela Bhansali,6
6,tt0247911,Aap Mujhe Achche Lagne Lage,2002,Action | Drama | Romance,Hrithik Roshan | Ameesha Patel | Kiran Kumar | Mukesh Tiwari,Vikram Bhatt,2
7,tt0248126,Kabhi Khushi Kabhie Gham...,2001,Drama | Musical | Romance,Amitabh Bachchan | Jaya Bhaduri | Shah Rukh Khan | Kajol,Karan Johar,8
8,tt0248216,Na Tum Jaano Na Hum,2002,Comedy | Drama | Musical,Saif Ali Khan | Hrithik Roshan | Esha Deol | Alok Nath,Arjun Sablok,1
9,tt0248617,Yaadein...,2001,Musical | Drama | Romance,Jackie Shroff | Hrithik Roshan | Kareena Kapoor | Amrish Puri,Subhash Ghai,2
10,tt0255713,Zubeidaa,2001,Adventure | Biography | Drama,Karisma Kapoor | Rekha | Manoj Bajpayee | Rajit Kapoor,Shyam Benegal,1
11,tt0256692,Chori Chori Chupke Chupke,2001,Drama | Musical | Romance,Preity Zinta | Salman Khan | Rani Mukerji | Amrish Puri,Abbas Alibhai Burmawalla | Mastan Alibhai Burmawalla,5
12,tt0265148,Main Prem Ki Diwani Hoon,2003,Musical | Drama | Romance,Hrithik Roshan | Kareena Kapoor | Abhishek Bachchan | Johnny Lever,Sooraj R. Barjatya,2
13,tt0265452,Officer,2001,Action | Crime | Drama,Sunil Shetty | Raveena Tandon | Danny Denzongpa | Sadashiv Amrapurkar,Naeem Sha,2
14,tt0267363,Chandni Bar,2001,Crime | Drama,Tabu | Atul Kulkarni | Rajpal Yadav | Shri Vallabh Vyas,Madhur Bhandarkar,5
15,tt0271604,Kuch Khatti Kuch Meethi,2001,Drama | Family,Kajol | Rishi Kapoor | Rati Agnihotri | Sunil Shetty,Rahul Rawail,2
16,tt0272543,Censor,2001,Musical | Romance,Dev Anand | Hema Malini | Shammi Kapoor | Rekha,Dev Anand,1
17,tt0272607,Farz,2001,Action,Sunny Deol | Preity Zinta | Jackie Shroff | Om Puri,Raj Kanwar,4
18,tt0272735,Mujhe Meri Biwi Se Bachaao,2001,Comedy | Musical | Family,Rekha | Naseeruddin Shah | Arshad Warsi | Suman Ranganathan,Harry Baweja,1
19,tt0272736,Mujhse Dosti Karoge!,2002,Musical | Romance | Drama,Rani Mukerji | Hrithik Roshan | Kareena Kapoor | Uday Chopra,Kunal Kohli,2
20,tt0273164,Daman: A Victim of Marital Violence,2001,Drama | Family,Raveena Tandon | Sayaji Shinde | Sanjay Suri | Raima Sen,Kalpana Lajmi,1
21,tt0273406,Aashiq,2001,Action | Comedy | Drama,Bobby Deol | Rahul Dev | Dinesh Hingoo | Vrajesh Hirjee,Indra Kumar,3
22,tt0273535,Dil Ne Phir Yaad Kiya,2001,Drama | Musical | Romance,Sadashiv Amrapurkar | Vinay Anand | Pooja Batra | Govinda,Rajat Rawail,1
23,tt0274019,Pyaar Diwana Hota Hai,2002,Romance,Rani Mukerji | Govinda | Om Puri | Laxmikant Berde,Kirti Kumar,1
24,tt0275381,Grahan,2001,Drama | Romance,Jackie Shroff | Manisha Koirala | Anupama Verma | Prasad Purandhare,Shashilal K. Nair,1
25,tt0277981,Rahul,2001,Drama,Neha | Rajeshwari Sachdev | Gulshan Grover | Nina Kulkarni,Prakash Jha,1
26,tt0278291,Ajnabee,2001,Crime | Mystery | Thriller,Akshay Kumar | Bobby Deol | Kareena Kapoor | Bipasha Basu,Abbas Alibhai Burmawalla | Mastan Alibhai Burmawalla,4
27,tt0278522,Jodi No.1,2001,Comedy,Sanjay Dutt | Govinda | Twinkle Khanna | Monica Bedi,David Dhawan,6
28,tt0279021,Chhupa Rustam: A Musical Thriller,2001,Crime | Drama | Romance,Tinnu Anand | Raj Babbar | Laxmikant Berde | Avtar Gill,Aziz Sejawal,3
29,tt0280720,The Guru,2002,Comedy | Fantasy | Music,Jimi Mistry | Heather Graham | Marisa Tomei | Michael McKean,Daisy von Scherler Mayer,1
30,tt0281102,Pyaar Tune Kya Kiya...,2001,Thriller,Fardeen Khan | Ravi Baswani | Kannu Gill | Sonali Kulkarni,Rajat Mukherjee,3
31,tt0283911,Bas Itna Sa Khwaab Hai...,2001,Romance,Rani Mukerji | Abhishek Bachchan | Sushmita Sen | Jackie Shroff,Goldie Behl,1
32,tt0284137,Gadar: Ek Prem Katha,2001,Action | Drama | Romance,Sunny Deol | Ameesha Patel | Amrish Puri | Lillete Dubey,Anil Sharma,9
33,tt0284328,Mujhe Kucch Kehna Hai,2001,Romance,Tusshar Kapoor | Kareena Kapoor | Amrish Puri | Rinke Khanna,Satish Kaushik,7
34,tt0285319,Paagalpan,2001,Romance,Karan Nath | Aarti Agarwal | Vilas Ujawane | Bharat Dabholkar,Joy Augustine,1
35,tt0287537,Love Ke Liye Kuch Bhi Karega,2001,Comedy | Crime | Romance,Saif Ali Khan | Fardeen Khan | Aftab Shivdasani | Sonali Bendre,Eeshwar Nivas,2
36,tt0288273,Uljhan,2001,Drama,Puru Rajkumar | Dipti Bhatnagar | Kanchan | Laxmikant Berde,Rajan Johri,1
37,tt0289845,Aks,2001,Thriller | Mystery,Amitabh Bachchan | Raveena Tandon | Manoj Bajpayee | Nandita Das,Rakeysh Omprakash Mehra,2
38,tt0290326,Tum Bin...: Love Will Find a Way,2001,Drama | Romance,Priyanshu Chatterjee | Himanshu Malik | Sandali Sinha | Raqesh Vashisth,Anubhav Sinha,4
39,tt0291376,Nayak: The Real Hero,2001,Drama | Action,Anil Kapoor | Rani Mukerji | Amrish Puri | Johnny Lever,S. Shankar,2
40,tt0292490,Dil Chahta Hai,2001,Comedy | Drama,Aamir Khan | Saif Ali Khan | Akshaye Khanna | Preity Zinta,Farhan Akhtar,4
41,tt0292552,Hum Ho Gaye Aap Ke,2001,Musical,Fardeen Khan | Reema Sen | Apoorva Agnihotri | Suman Ranganathan,Ahathian | Sunil Kumar Agrawal,1
42,tt0292740,Yeh Raaste Hain Pyaar Ke,2001,Romance |Drama,Ajay Devgn | Madhuri Dixit | Preity Zinta | Vikram Gokhale,Deepak S. Shivdasani,2
43,tt0293342,Lajja,2001,Drama | Musical | Crime,Rekha | Anil Kapoor | Jackie Shroff | Madhuri Dixit,Rajkumar Santoshi,2
44,tt0294662,Kaante,2002,Action | Crime | Drama,Amitabh Bachchan | Sanjay Dutt | Sunil Shetty | Mahesh Manjrekar,Sanjay Gupta,3
45,tt0295603,Shirdi Sai Baba,2001,Drama | Mystery,Sudhir Dalvi | Dharmendra | Vikram Gokhale | Rohini Hattangadi,Deepak Balraj Vij,1
46,tt0296535,Bollywood Bound,2003,Documentary,Neeru Bajwa | Ruby Bhatia | Vekeana Dhillon | Vikram Dhillon,Nisha Pahuja,1
47,tt0296574,Company,2002,Action | Crime | Thriller,Ajay Devgn | Mohanlal | Manisha Koirala | Seema Biswas,Ram Gopal Varma,4
48,tt0297983,Ittefaq,2001,Action | Drama | Thriller,Sunil Shetty | Mukul Dev | Pooja Batra | Anupama Verma,Sanjay Khanna,1
49,tt0298606,Yeh Teraa Ghar Yeh Meraa Ghar,2001,Comedy | Drama,Sunil Shetty | Mahima Chaudhry | Paresh Rawal | Saurabh Shukla,Priyadarshan,2
50,tt0298607,Yeh Zindagi Ka Safar,2001,Drama,Ameesha Patel | Jimmy Shergill | Nafisa Ali | Gulshan Grover,Tanuja Chandra,1
51,tt0299108,Rehnaa Hai Terre Dil Mein,2001,Musical,Madhavan | Saif Ali Khan | Dia Mirza | Vrajesh Hirjee,Gautham Menon,2
52,tt0300028,Indian,2001,Action | Crime | Drama,Malaika Arora | Raj Babbar | Rana Jung Bahadur | Balwant Bansal,N. Maharajan,6
53,tt0301179,Deewaanapan,2001,Romance |Drama,Arjun Rampal | Dia Mirza | Vinod Khanna | Om Puri,Ashu Trikha,2
54,tt0301240,Moksha: Salvation,2001,Drama | Thriller,Arjun Rampal | Manisha Koirala | Kalpana Pandit | Suresh Oberoi,Ashok Mehta,1
55,tt0301250,Tera Mera Saath Rahen,2001,Drama,Ajay Devgn | Sonali Bendre | Namrata Shirodkar | Prem Chopra,Mahesh Manjrekar,1
56,tt0302524,Ehsaas: The Feeling,2001,Drama,Anand Raj Anand | Sunidhi Chauhan | Nagesh Haldankar | Shakti Kapoor,Mahesh Manjrekar,1
57,tt0303187,Veer Savarkar,2001,Biography | Drama,Shailendra Gaur | Pankaj Berry | Tom Alter | Hemant Birje,Ved Rahi,1
58,tt0305173,Aamdani Atthanni Kharcha Rupaiya,2001,Comedy,Govinda | Juhi Chawla | Tabu | Chandrachur Singh,K. Raghavendra Rao | A.S. Ravindra Babu,3
59,tt0305455,Pitaah,2002,Action | Drama,Sanjay Dutt | Nandita Das | Sachin Khedekar | Tanvi Hegde,Mahesh Manjrekar,2
60,tt0306434,Aankhen,2002,Comedy | Thriller | Crime,Amitabh Bachchan | Akshay Kumar | Sushmita Sen | Arjun Rampal,Vipul Amrutlal Shah,4
61,tt0306840,Koi Mere Dil Se Poochhe,2002,Musical | Romance | Thriller,Jaya Bhaduri | Aftab Shivdasani | Sanjay Kapoor | Juliet Alburque,Vinay Shukla,2
62,tt0306855,Style,2001,Musical | Comedy,Sharman Joshi | Sahil Khan | Riya Sen | Shillpi Sharma,N. Chandra,5
63,tt0307116,Maa Tujhhe Salaam,2002,Action | Drama,Sunny Deol | Tabu | Arbaaz Khan | Tinnu Verma,Tinnu Verma,3
64,tt0307682,Yeh Dil Aashiqanaa,2002,Action | Romance,Jividha Sharma | Mohan Azaad | Arun Bakshi | Rajat Bedi,Sandesh Kohli,4
65,tt0307866,Filhaal...,2002,Drama,Tabu | Sushmita Sen | Sanjay Suri | Palash Sen,Meghna Gulzar,1
66,tt0308347,Haan Maine Bhi Pyaar Kiya,2002,Musical | Romance,Akshay Kumar | Karisma Kapoor | Abhishek Bachchan | Kader Khan,Dharmesh Darshan,2
67,tt0309087,Yeh Mohabbat Hai,2002,Action | Romance,Akanksha Malhotra | Rahul Bhat | Nasir Khan | Pinky Campbell,Umesh Mehra,1
68,tt0310254,Tumko Na Bhool Paayenge,2002,Action | Drama | Mystery,Salman Khan | Sushmita Sen | Dia Mirza | Sharat Saxena,Pankaj Parashar,2
69,tt0311411,Kranti,2002,Drama,Vinod Khanna | Bobby Deol | Ameesha Patel | Rati Agnihotri,Naresh Malhotra,2
70,tt0312664,Escape from Taliban,2003,Drama | Thriller | War,Manisha Koirala | Nawab Shah | Vineeta Malik | Prithvi Zutshi,Ujjwal Chatterjee,1
71,tt0312883,Kya Yehi Pyaar Hai,2002,Comedy | Musical | Romance,Jackie Shroff | Aftab Shivdasani | Ameesha Patel | Anupama Verma,K. Muralimohana Rao,4
72,tt0313395,Kitne Door... Kitne Paas,2002,Comedy | Romance,Fardeen Khan | Amrita Arora | Satish Shah | Tiku Talsania,Mehul Kumar,1
73,tt0313743,Vadh,2002,Mystery | Thriller,Nana Patekar | Anupama Verma | Puru Rajkumar | Nakhul,Nana Patekar,1
74,tt0313844,16 December,2002,Action | Drama | Mystery,Danny Denzongpa | Gulshan Grover | Milind Soman | Dipannita Sharma,Mani Shankar,4
75,tt0314006,Dum,2003,Crime,Vivek Oberoi | Dia Mirza | Atul Kulkarni | Mukesh Rishi,Eeshwar Nivas,2
76,tt0314008,Durga,2002,Action |Crime,J.D. Chakravarthi | Snehal Dabi | Jayaprakash | Priyanka,J.D. Chakravarthi,1
77,tt0314186,Humko Tumse Pyaar Hai,2006,Romance | Thriller,Arjun Rampal | Ameesha Patel | Bobby Deol | Achint Kaur,Bunty Soorma,1
78,tt0315632,Road,2002,Thriller,Manoj Bajpayee | Vivek Oberoi | Antara Mali | Sayaji Shinde,Rajat Mukherjee,3
79,tt0315767,Angaar: The Fire,2002,Action,Vinay Anand | Rana Jung Bahadur | Rajat Bedi | Sanober Kabir,Ajay Kashyap,1
80,tt0315777,Ansh: The Deadly Part,2002,Musical | Action,Om Puri | Ashutosh Rana | Abbas | Sharbani Mukherji,Rajan Johri,1
81,tt0316154,Lal Salaam,2002,Musical | Action | Drama,Nandita Das | Sharad S. Kapoor | Makrand Deshpande | Vijay Raaz,Gaganvihari Borate,1
82,tt0316911,Yeh Kaisi Mohabbat,2002,Musical | Drama | Romance,Krishna Abhishek | Viveka Babajee | Sheeba Bhakri | Deeksha,Dinkar Kapur,1
83,tt0317811,Kasam,2001,Adventure | Drama | Crime,Naseeruddin Shah | Sunny Deol | Chunky Pandey | Neelam,Shibu Mitra,2
84,tt0319020,Awara Paagal Deewana,2002,Action | Comedy | Crime,Akshay Kumar | Sunil Shetty | Aftab Shivdasani | Preeti Jhangiani,Vikram Bhatt,4
85,tt0319736,The Legend of Bhagat Singh,2002,Biography | Drama | History,Ajay Devgn | Sushant Singh | D. Santosh | Akhilendra Mishra,Rajkumar Santoshi,1
86,tt0321067,Ab Ke Baras,2002,Adventure | Fantasy | Thriller,Arya Babbar | Amrita Rao | Ashutosh Rana | Shakti Kapoor,Raj Kanwar,2
87,tt0322653,Mere Yaar Ki Shaadi Hai,2002,Comedy | Drama | Musical,Uday Chopra | Tulip Joshi | Jimmy Shergill | Bipasha Basu,Sanjay Gadhvi,5
88,tt0323013,Lakshya,2004,War | Drama | Romance,Amitabh Bachchan | Hrithik Roshan | Preity Zinta | Sharad S. Kapoor,Farhan Akhtar,2
89,tt0324951,23rd March 1931: Shaheed,2002,Biography | Drama | History,Bobby Deol | Sunny Deol | Amrita Singh | Rahul Dev,Guddu Dhanoa,1
90,tt0325041,Badhaai Ho Badhaai,2002,Comedy | Drama | Musical,Anil Kapoor | Anang Desai | Rohini Hattangadi | Vinay Jain,Satish Kaushik,1
91,tt0326576,Humraaz,2002,Action | Musical | Mystery,Bobby Deol | Akshaye Khanna | Ameesha Patel | Johnny Lever,Abbas Alibhai Burmawalla | Mastan Alibhai Burmawalla,4
92,tt0326600,Maine Dil Tujhko Diya,2002,Romance | Action | Drama,Sohail Khan | Sameera Reddy | Sanjay Dutt | Kabir Bedi,Sohail Khan,2
93,tt0326805,Chori Chori,2003,Comedy | Romance | Musical,Ajay Devgn | Sonali Bendre | Rani Mukerji | Kamini Kaushal,Milan Luthria,1
94,tt0326983,Jaani Dushman: Ek Anokhi Kahani,2002,Action | Fantasy | Horror,Akshay Kumar | Atul Agnihotri | Raj Babbar | Rajat Bedi,Rajkumar Kohli,2
95,tt0327004,Kuch Tum Kaho Kuch Hum Kahein,2002,Action | Drama | Romance,Vikram Gokhale | Dinesh Hingoo | Adi Irani | Farida Jalal,Ravi Sharma Shankar,1
96,tt0327005,Kyaa Dil Ne Kahaa,2002,Family | Romance,Rajesh Khanna | Tusshar Kapoor | Esha Deol | Raj Babbar,Sanjay Chhel,2
97,tt0327071,Om Jai Jagadish,2002,Drama | Musical,Waheeda Rehman | Anil Kapoor | Fardeen Khan | Abhishek Bachchan,Anupam Kher,1
98,tt0328503,Taj Mahal: An Eternal Love Story,2005,Drama | Musical | Romance,Zulfi Sayed | Sonya Jehan | Kabir Bedi | Arbaaz Khan,Akbar Khan,1
99,tt0328671,Yeh Hai Jalwa,2002,Comedy | Drama | Romance,Rishi Kapoor | Salman Khan | Ameesha Patel | Rati Agnihotri,David Dhawan,2
100,tt0328729,Dil Maange More!!!,2004,Romance,Shahid Kapoor | Smita Jaykar | Ayesha Takia | Tulip Joshi,Anant Mahadevan,2
101,tt0328998,Dil Hai Tumhaara,2002,Drama | Family | Romance,Arjun Rampal | Preity Zinta | Mahima Chaudhry | Jimmy Shergill,Kundan Shah,3
102,tt0329620,Soch,2002,Thriller,Sanjay Kapoor | Raveena Tandon | Aditi Govitrikar | Arbaaz Khan,Sushen Bhatnagar,1
103,tt0330082,Boom,2003,Action | Crime | Mystery,Amitabh Bachchan | Jackie Shroff | Gulshan Grover | Padma Lakshmi,Kaizad Gustad,2
104,tt0330217,Dil Ka Rishta,2003,Romance,Arjun Rampal | Aishwarya Rai Bachchan | Priyanshu Chatterjee | Rakhee Gulzar,Naresh Malhotra,2
105,tt0330783,Pran Jaaye Par Shaan Na Jaaye,2003,Drama | Comedy,Raveena Tandon | Namrata Shirodkar | Rinke Khanna | Divya Dutta,Sanjay Jha,1
106,tt0330843,Saathiya,2002,Drama | Romance,Vivek Oberoi | Rani Mukerji | Tanuja | Satish Shah,Shaad Ali,5
107,tt0331216,Chor Machaaye Shor,2002,Action | Comedy | Crime,Bobby Deol | Om Puri | Paresh Rawal | Shekhar Suman,David Dhawan,2
108,tt0331256,Gunaah,2002,Crime | Drama,Bipasha Basu | Dino Morea | Ashutosh Rana | Banjara,Amol Shetge,2
109,tt0331421,Akhiyon Se Goli Maare,2002,Comedy,Govinda | Raveena Tandon | Kader Khan | Shakti Kapoor,Harmesh Malhotra,2
110,tt0331453,Chhal,2002,Action | Thriller | Drama,Kay Kay Menon | Jaya Seal | Naved Aslam | Shri Vallabh Vyas,Hansal Mehta,1
111,tt0331479,Ek Chhotisi Love Story,2002,Comedy | Drama | Fantasy,Saroj Bhargava | Manisha Koirala | Aditya Seal | Ranvir Shorey,Shashilal K. Nair,6
112,tt0331639,Shakthi: The Power,2002,Action | Drama,Karisma Kapoor | Nana Patekar | Sanjay Kapoor | Jai Gidwani,Krishna Vamshi,2
113,tt0331851,Armaan,2003,Drama | Family | Romance,Amitabh Bachchan | Anil Kapoor | Preity Zinta | Gracy Singh,Honey Irani,2
114,tt0332766,Sur: The Melody of Life,2002,Drama | Musical,Lucky Ali | Simone Singh | Achint Kaur | Ehsan Khan,Tanuja Chandra,1
115,tt0335044,Dil Vil Pyar Vyar,2002,Romance,Madhavan | Jimmy Shergill | Sanjay Suri | Namrata Shirodkar,Anant Mahadevan,2
116,tt0335592,Pyaasa,2002,Romance |Drama |Musical,Aftab Shivdasani | Anang Desai | Dinesh Hingoo | Smita Jaykar,A. Muthu,1
117,tt0337578,Baghban,2003,Drama | Romance,Amitabh Bachchan | Hema Malini | Aman Verma | Samir Soni,Ravi Chopra,6
118,tt0337633,Hathyar: Face to Face with Reality,2002,Action | Thriller | Crime,Sanjay Dutt | Shilpa Shetty | Sharad S. Kapoor | Shakti Kapoor,Mahesh Manjrekar,2
119,tt0337652,Jeena Sirf Merre Liye,2002,Romance,Vijayendra Ghatge | Kareena Kapoor | Tusshar Kapoor | Kader Khan,Talat Jani,2
120,tt0337971,Deewangee,2002,Crime | Thriller | Drama,Ajay Devgn | Akshaye Khanna | Urmila Matondkar | Farida Jalal,Anees Bazmee,3
121,tt0337998,Ek Hindustani,2003,Action,Sunil Shetty | Raveena Tandon | Mohan Joshi | Mohnish Bahl,Tinnu Anand,1
122,tt0338477,Talaash: The Hunt Begins...,2003,Action | Adventure | Crime,Rakhee Gulzar | Akshay Kumar | Kareena Kapoor | Pooja Batra,Suneel Darshan,2
123,tt0338566,Yeh Kya Ho Raha Hai?,2002,Comedy | Romance,Prashant Chianani | Aamir Ali Malik | Vaibhav Jhalani | Yash Pandit,Hansal Mehta,2
124,tt0338721,Annarth,2002,Action | Thriller,Sanjay Dutt | Sunil Shetty | Ashutosh Rana | Preeti Jhangiani,Ravi Dewan,1
125,tt0338959,Ek Se Badhkar Ek,2004,Comedy | Thriller,Sunil Shetty | Raveena Tandon | Shekhar Suman | Isha Koppikar,Kundan Shah,1
126,tt0339878,Waah! Tera Kya Kehna,2002,Comedy,Govinda | Raveena Tandon | Preeti Jhangiani | Shakti Kapoor,Manoj Agrawal,1
127,tt0340178,Jaal: The Trap,2003,Action | Musical | Drama,Sunny Deol | Tabu | Reema Sen | Anupam Kher,Guddu Dhanoa,1
128,tt0340464,Zindagi Khoobsoorat Hai,2002,Drama | Family,Gurdas Mann | Tabu | Ashish Vidyarthi | Rajit Kapoor,Manoj Punj,1
129,tt0341266,Bhoot,2003,Horror | Thriller,Ajay Devgn | Urmila Matondkar | Nana Patekar | Rekha,Ram Gopal Varma,6
130,tt0341458,Maseeha,2002,Action | Crime | Drama,Sunil Shetty | Namrata Shirodkar | Inder Kumar | Manek Bedi,Partho Ghosh,1
131,tt0341549,Rishtey,2002,Family,Anil Kapoor | Karisma Kapoor | Shilpa Shetty | Kaivalya Chheda,Indra Kumar,2
132,tt0341562,Satta,2003,Crime | Drama,Raveena Tandon | Atul Kulkarni | Shri Vallabh Vyas | Govind Namdeo,Madhur Bhandarkar,2
133,tt0342624,Karz: The Burden of Truth,2002,Action,Sunny Deol | Sunil Shetty | Shilpa Shetty | Ashutosh Rana,Harry Baweja,2
134,tt0345043,Chura Liyaa Hai Tumne,2003,Action | Drama | Mystery,Zayed Khan | Esha Deol | Gulshan Grover | Rakhi Sawant,Sangeeth Sivan,1
135,tt0345102,Danger,2002,Crime | Drama | Thriller,Ashutosh Rana | Tara Deshpande | Jas Arora | Shishir Sharma,Govind Menon,2
136,tt0345594,Love at Times Square,2003,Drama,Dev Anand | Heenee Kaushik | Shoib Khan | Chaitanya Chaudhary,Dev Anand,1
137,tt0346457,The Rising: Ballad of Mangal Pandey,2005,Biography | Drama | History,Aamir Khan | Rani Mukerji | Toby Stephens | Coral Beed,Ketan Mehta,2
138,tt0346507,Andaaz,2003,Drama | Musical | Romance,Akshay Kumar | Lara Dutta | Priyanka Chopra | Rajeev Verma,Raj Kanwar,6
139,tt0346548,Avgat,2001,Action | Crime | Drama,Ajinkya Deo | Nethra Raghuraman | Sayaji Shinde | Rohini Hattangadi,Mohan Sharma,1
140,tt0346723,Chalte Chalte,2003,Drama | Romance,Shah Rukh Khan | Rani Mukerji | Jas Arora | Satish Shah,Aziz Mirza,6
141,tt0347167,The Hero: Love Story of a Spy,2003,Action | Adventure | Drama,Sunny Deol | Preity Zinta | Priyanka Chopra | Amrish Puri,Anil Sharma,3
142,tt0347278,Jhankaar Beats,2003,Comedy | Musical | Romance,Sanjay Suri | Rahul Bose | Juhi Chawla | Rinke Khanna,Sujoy Ghosh,2
143,tt0347304,Kal Ho Naa Ho,2003,Comedy | Drama | Romance,Shah Rukh Khan | Preity Zinta | Saif Ali Khan | Jaya Bhaduri,Nikhil Advani | Ron Reid Jr.,6
144,tt0347332,Khakee,2004,Action | Drama,Amitabh Bachchan | Akshay Kumar | Ajay Devgn | Aishwarya Rai Bachchan,Rajkumar Santoshi,4
145,tt0347416,LOC: Kargil,2003,Drama | War,Sanjay Dutt | Ajay Devgn | Saif Ali Khan | Sunil Shetty,J.P. Dutta,2
146,tt0347473,Main Hoon Na,2004,Action | Comedy | Romance,Shah Rukh Khan | Sushmita Sen | Sunil Shetty | Zayed Khan,Farah Khan,6
147,tt0347779,Pinjar,2003,Drama,Urmila Matondkar | Manoj Bajpayee | Sanjay Suri | Sandali Sinha,Chandra Prakash Dwivedi,1
148,tt0348172,Tehzeeb,2003,Drama,Shabana Azmi | Urmila Matondkar | Arjun Rampal | Dia Mirza,Khalid Mohamed,1
149,tt0348190,Tere Liye,2001,Drama | Family | Musical,Imran Ahmed Khan | Sonali Khare | Neelu Kohli | Hiten Paintal,Sanjay Gadhvi,1
150,tt0348258,Tujhe Meri Kasam,2003,Romance,Ritesh Deshmukh | Shakti Kapoor | Supriya Karnik | Satish Shah,Vijay K. Bhaskar,6
151,tt0348521,Aapko Pehle Bhi Kahin Dekha Hai,2003,Action | Comedy | Drama,Pummy Brar | Priyanshu Chatterjee | Crystal | Harry,Anubhav Sinha,1
152,tt0348656,Khushi,2003,Action | Drama | Romance,Fardeen Khan | Kareena Kapoor | Amrish Puri | Amitabh Bachchan,Surya S.J. | Sunil Kumar Agrawal,2
153,tt0348662,Kucch To Hai,2003,Drama | Horror | Mystery,Ashay Chitre | Esha Deol | Anita Hassandani | Vrajesh Hirjee,Anurag Basu | Anil V. Kumar,2
154,tt0348824,Chalo Ishq Ladaaye,2002,Comedy | Romance,Govinda | Kader Khan | Rani Mukerji | Zohra Segal,Aziz Sejawal,1
155,tt0348843,Jism,2003,Drama | Romance | Thriller,Bipasha Basu | John Abraham | Gulshan Grover | Vinay Pathak,Amit Saxena,6
156,tt0349058,88 Antop Hill,2003,Thriller,Atul Kulkarni | Rahul Dev | Suchitra Pillai-Malik | Shweta Menon,Kushan Nandy,1
157,tt0349115,Baaz: A Bird in Danger,2003,Thriller,Jackie Shroff | Sunil Shetty | Karisma Kapoor | Dino Morea,Tinnu Verma,1
158,tt0349333,Darna Mana Hai,2003,Horror | Adventure,Sameera Reddy | Antara Mali | Sohail Khan | Saif Ali Khan,Prawaal Raman,3
159,tt0349620,Inteqam: The Perfect Game,2004,Action |Romance,Manoj Bajpayee | Isha Koppikar | Nethra Raghuraman | Parmita Katkar,Pankaj Parashar,1
160,tt0349679,Khwahish,2003,Drama | Romance | Musical,Himanshu Malik | Mallika Sherawat | Shivaji Satam | Mahmud Babai,Govind Menon,4
161,tt0349703,Kyun! Ho Gaya Na...,2004,Comedy | Drama | Romance,Amitabh Bachchan | Vivek Oberoi | Aishwarya Rai Bachchan | Om Puri,Samir Karnik,2
162,tt0352314,Ek Hasina Thi,2004,Crime | Romance | Thriller,Saif Ali Khan | Urmila Matondkar | Seema Biswas | Aditya Srivastava,Sriram Raghavan,2
163,tt0352489,Kash... Aap Hamare Hote,2003,Family | Musical | Romance,Juhi Babbar | Sonu Nigam | Om Puri | Sharad S. Kapoor,Ravindra Peepat,1
164,tt0352830,Sssshhh...,2003,Horror | Mystery,Tanisha | Dino Morea | Karan Nath | Gaurav Kapoor,Pavan Kaul,3
165,tt0353351,Dhund: The Fog,2003,Adventure | Thriller,Amar Upadhyaya | Aditi Govitrikar | Apoorva Agnihotri | Divya Palat,Shyam Ramsay,1
166,tt0354538,Ek Aur Ek Gyarah: By Hook or by Crook,2003,Action | Comedy | Musical,Sanjay Dutt | Govinda | Amrita Arora | Nandini Singh,David Dhawan,3
167,tt0354786,Oops!,2003,Drama,Kiran Janjani | Vikas Sethi | Adyasha | Mink Singh,Deepak Tijori,1
168,tt0356982,Paanch,2003,Crime | Thriller,Kay Kay Menon | Aditya Srivastava | Joy Fernandes | Vijay Maurya,Anurag Kashyap,1
169,tt0357208,Stumped,2003,Comedy | Drama,Raveena Tandon | Alyy Khan | Salman Khan | Viju Khote,Gaurav Pandey,1
170,tt0358613,Om,2003,Action | Romance,Attin Bhalla | Sandali Sinha | Smita Jaykar | Pankaj Dheer,Ashok Honda,1
171,tt0362204,Supari,2003,Crime | Drama,Nandita Das | Uday Chopra | Rahul Dev | Purab Kohli,Padam Kumar,1
172,tt0362696,Haasil,2003,Crime | Drama | Romance,Jimmy Shergill | Hrishitaa Bhatt | Irrfan Khan | Ashutosh Rana,Tigmanshu Dhulia,1
173,tt0362771,Ishq Vishk,2003,Comedy | Romance,Shahid Kapoor | Amrita Rao | Shenaz Treasury | Vishal Malhotra,Ken Ghosh,4
